,author,categories,content,date,title
10,867.0,"[6, 90]","<p>Marina dhe Luana Vjollca janë dy emra shumë të dashur për publikun shqiptar, shkruan lajmi.net.</p>
<p>Me punën e palodhshme si moderatore, e Luana edhe si këngëtare, kanë arritur ti rrëmbejnë zemrat e shumë fansave si në Shqipëri ashtu edhe në Kosovë.</p>
<p>Të dyja janë shumë të lidhura me Kosovën, saktësisht Prishtinën, pasi Marina është e martuar me Getoar Selimin e Luana thuhet se është në lidhje dashurie me Krenar Cocajn.</p>
<p>Sigurisht kjo ishte edhe një nga arsyet e ardhjes së tyre në Prishtinë mirëpo është zbuluar edhe një tjetër detaj.</p>
<p>Ishte Luana ajo e cila i ka publikuar disa imazhe ku shihet së bashku me motrën e më pas një tjetër në studio.</p>
<p>Duket se përveç për ti vizituar të afërmit e shoqërinë, ato kanë ardhur edhe për një projekt të ri muzikor.</p>
<p>Sipas të gjitha gjasave, Luana së shpejti do ta publikoj projektin e saj më të ri muzikor.<strong>/Lajmi.net/</strong></p>
<p><img class=""alignnone size-full wp-image-102215697"" src=""https://lajmi.net/wp-content/uploads/2020/08/Screenshot_5-56.jpg"" alt="""" width=""416"" height=""805"" srcset=""https://lajmi.net/wp-content/uploads/2020/08/Screenshot_5-56.jpg 416w, https://lajmi.net/wp-content/uploads/2020/08/Screenshot_5-56-155x300.jpg 155w"" sizes=""(max-width: 416px) 100vw, 416px"" /> <img class=""alignnone size-full wp-image-102215698"" src=""https://lajmi.net/wp-content/uploads/2020/08/Screenshot_6-45.jpg"" alt="""" width=""417"" height=""804"" srcset=""https://lajmi.net/wp-content/uploads/2020/08/Screenshot_6-45.jpg 417w, https://lajmi.net/wp-content/uploads/2020/08/Screenshot_6-45-156x300.jpg 156w"" sizes=""(max-width: 417px) 100vw, 417px"" /> <img class=""alignnone size-full wp-image-102215699"" src=""https://lajmi.net/wp-content/uploads/2020/08/Screenshot_7-44.jpg"" alt="""" width=""418"" height=""808"" srcset=""https://lajmi.net/wp-content/uploads/2020/08/Screenshot_7-44.jpg 418w, https://lajmi.net/wp-content/uploads/2020/08/Screenshot_7-44-155x300.jpg 155w"" sizes=""(max-width: 418px) 100vw, 418px"" /></p>
<p><img class=""alignnone size-full wp-image-102215701"" src=""https://lajmi.net/wp-content/uploads/2020/08/Screenshot_8-36.jpg"" alt="""" width=""419"" height=""805"" srcset=""https://lajmi.net/wp-content/uploads/2020/08/Screenshot_8-36.jpg 419w, https://lajmi.net/wp-content/uploads/2020/08/Screenshot_8-36-156x300.jpg 156w"" sizes=""(max-width: 419px) 100vw, 419px"" /> <img class=""alignnone size-full wp-image-102215702"" src=""https://lajmi.net/wp-content/uploads/2020/08/Screenshot_9-35.jpg"" alt="""" width=""418"" height=""807"" srcset=""https://lajmi.net/wp-content/uploads/2020/08/Screenshot_9-35.jpg 418w, https://lajmi.net/wp-content/uploads/2020/08/Screenshot_9-35-155x300.jpg 155w"" sizes=""(max-width: 418px) 100vw, 418px"" /></p>
",2020-08-25T19:59:03,Zbulohet një nga arsye se përse motrat Vjollca kanë ardhur në Prishtinë
11,893.0,"[12, 20]","<p>“Ka një përpjekje të krijohet bindja se PDK po pret ‘cuc’ të kërcejë në pushtet ngase është grykëse, s’mund të qëndrojë pa pushtet. Ka një fenomen të ri në këtë aspekt që nuk po duan apo s’janë mësuar ta shohin PDK në opozitë, qoftë VV nuk iu konvenon që ta shohin PDK në opozitë”, ka thënë Abdullahu, njofton Klan Kosova.</p>
<p>“Qeveria aktuale e do PDK brenda me rikonfigurimin e Qeverisë. As Vetëvendosjes nuk i konvenon që PDK të mbetet në opozitë. PDK po fiton poenë në opozitë. Po bëhen gabime nga më të ndryshmet nga Qeveria aktuale”.</p>
<p>“VV është mësuar t’i ketë të tjerët në një anë dhe vet në një anë që t’i sulmojë të gjithë. Nëse PDK futet në Qeveri i ndërtohet një bazament Vetëvendosjes – u hyn kosë të tjerëve dhe i akuzon më lehtë. PDK në opozitë i prishë punë VV-së”.</p>
<p>Abdullahu në Info Magazine është shprehur se LDK duhet të jetë fleksibile me partnerët, Haradinajn dhe Limajn.</p>
<p>“Duket se nuk kanë raporte të mira. Është bërë sëmundje se brenda Qeverisë po krijohet raporti pozitë-opozitë. Derisa vet janë të përçarë nuk mund t’i thonë PDK-së “na u bashko””.</p>
",2020-08-25T19:56:27,&#8220;Qeveria aktuale e do PDK-në brenda&#8221;
12,893.0,"[12, 20]","<p>Veseli me anë të një postimi në Facebook ka thënë se lavdia e Jasharit ishte e madhe, dhe pjesë e idealeve me të cilat gatuhej shpirti i çdo çlirimtari.</p>
<p>“Lavdia e tij ishte e madhe, pjesë e idealeve me të cilat gatuhej shpirti liridashës i çdo çlirimtari. Jeta dhe vepra e Komandant Kumanovës tashmë i takon traditës më të çmuar të kombit tonë si shembull i rrallë deri në përjetësi. Lavdi!”, shkruan Veseli në Facebook.</p>
<p>Ndryshe, në mëngjesin e hershëm të 25 gushtit, Ismet Jashari ra heroikisht në luftime me armikun serb, në Luzhnicë. Sot trupi i dëshmorit Ismet Jashari prehet në kompleksin e varrezave të dëshmorëve në Kleçkë, ku pushojnë edhe trupat e 66 dëshmorëve të tjerë, të Brigadës 121 Ismet Jashari-Kumanova.  <strong>/Lajmi.net/</strong></p>
",2020-08-25T19:47:39,​Veseli përkujton komandant Kumanovën
13,893.0,"[12, 27]","<p>Kjo është bërë e ditur nga kryetari i kryeqytetit, Shpend Ahmeti, i cili ka thënë se Prishtina këto ditë është vërshuar nga mushkonjat, shkruan lajmi.net.</p>
<p><strong>Postimi i plotë:</strong></p>
<p>Këto ditë jemi ballafaquar me një vërshim të mushkonjave që kane ardh me valçn e nxehtë të ajrit në gjithë regjionin.</p>
<p>Prej nesër, e Mërkurë, 26 Gusht fillon faza shtesë e dezinsektimit hapsinor në Prishtinë. Çdo mbrëmje nga ora 19:30 për gjashtë ditë rresht do të trajtohen hapësirat e lagjeve të ndryshme në qytet dhe zonat rurale.</p>
<p>Ju falemnderit paraprakisht për bashkëpunimin!. <strong>/Lajmi.net/</strong></p>
",2020-08-25T19:43:50,"Prishtina &#8220;vërshohet&#8221; nga mushkonjat, nga nesër nis dezinsektimi në qytet"
14,893.0,"[12, 20]","<p>Kosova po këmbëngul në njohje reciproke ndërsa Serbia nuk ka ndryshuar qëndrim.</p>
<p>Eksperti gjerman Bodo Weber është shprehur skeptik nëse ky takim do të sjellë marrëveshjen përfundimtare, raporton RTV Dukagjini.</p>
<p>Weber thotë se Administratës Trump i kanë mbetur më pak se dy muaj mandat dhe sipas tij vështirë të arrihet marrëveshje.</p>
<p><img class=""alignnone size-full wp-image-102215694"" src=""https://lajmi.net/wp-content/uploads/2020/08/weber.jpg"" alt="""" width=""874"" height=""358"" srcset=""https://lajmi.net/wp-content/uploads/2020/08/weber.jpg 874w, https://lajmi.net/wp-content/uploads/2020/08/weber-300x123.jpg 300w, https://lajmi.net/wp-content/uploads/2020/08/weber-768x315.jpg 768w"" sizes=""(max-width: 874px) 100vw, 874px"" /></p>
<p>Eksperti për Ballkanin Perëndimor e sheh si të mundshme praninë e Presidentit Trump në këtë takim.</p>
<p>Delegacioni i Serbisë i ka quajtur si të pavërteta pohimet se në SHBA do të negociohet për njohje reciproke.</p>
<p>Ata po insistojnë se duhet të zbatohen disa marrëveshje të arritura në Bruksel e sidomos ajo për Asociacionin e komunave me shumicë serbe.</p>
<p><img class=""alignnone size-full wp-image-102215695"" src=""https://lajmi.net/wp-content/uploads/2020/08/weber1.jpg"" alt="""" width=""873"" height=""355"" srcset=""https://lajmi.net/wp-content/uploads/2020/08/weber1.jpg 873w, https://lajmi.net/wp-content/uploads/2020/08/weber1-300x122.jpg 300w, https://lajmi.net/wp-content/uploads/2020/08/weber1-768x312.jpg 768w"" sizes=""(max-width: 873px) 100vw, 873px"" /></p>
",2020-08-25T19:34:55,Weber: Nuk shoh marrëveshje përfundimtare Kosovë-Serbi në takimin e Washingtonit
15,878.0,"[15, 16, 94]","<p>Në ‘Air Albania Stadium’, Kampionët e Shqipërisë, Tirana, pret skuadrën serbe, Crvena Zvezdën, në ndeshjen që fillon nga ora 20:00.</p>
<p>Kjo ndeshje është e vlefshme për raundin e dytë kualifikues të Ligës së Kampionëve.</p>
<p>Formacionet zyrtare:</p>
<p><img class=""alignnone size-full wp-image-102215704"" src=""https://lajmi.net/wp-content/uploads/2020/08/Screenshot_4-27.png"" alt="""" width=""332"" height=""662"" srcset=""https://lajmi.net/wp-content/uploads/2020/08/Screenshot_4-27.png 332w, https://lajmi.net/wp-content/uploads/2020/08/Screenshot_4-27-150x300.png 150w"" sizes=""(max-width: 332px) 100vw, 332px"" /></p>
<p><strong>/Lajmi.net/</strong></p>
",2020-08-25T19:29:25,Formacionet zyrtare: Tirana &#8211; Crvena Zvezda
16,867.0,"[6, 90]","<p>Këngëtarja e njohur shqiptare, Enca Haxhia, e ka kthyer sërish vëmendjen drejt saj, shkruan lajmi.net.</p>
<p>Me disa poza atraktive ajo bëri që emri i saj të komentohet sërish, mirëpo si gjithnjë në fokus ishte gjoksi bombastik i këngëtares.</p>
<p>Enca duket tejet atraktive me veshjen që ka zgjedhur dhe sigurisht se komentet e ndjekësve ishin të shumta.</p>
<p>Enca Haxhia është aktive edhe në publikimin e projekteve muzikore dhe pëlqehen shumë nga publiku, sidomos ato që i sjell me videoklip, pasi Enca në klipe di të shfaqet tejet joshëse.<strong>/Lajmi.net/</strong></p>
<p><img class=""alignnone  wp-image-102215653"" src=""https://lajmi.net/wp-content/uploads/2020/08/Screenshot_7-43.jpg"" alt="""" width=""479"" height=""930"" srcset=""https://lajmi.net/wp-content/uploads/2020/08/Screenshot_7-43.jpg 416w, https://lajmi.net/wp-content/uploads/2020/08/Screenshot_7-43-154x300.jpg 154w"" sizes=""(max-width: 479px) 100vw, 479px"" /></p>
<blockquote class=""instagram-media"" data-instgrm-captioned data-instgrm-permalink=""https://www.instagram.com/p/CEUWEF6n-Rw/?utm_source=ig_embed&amp;utm_campaign=loading"" data-instgrm-version=""12"" style="" background:#FFF; border:0; border-radius:3px; box-shadow:0 0 1px 0 rgba(0,0,0,0.5),0 1px 10px 0 rgba(0,0,0,0.15); margin: 1px; max-width:640px; min-width:326px; padding:0; width:99.375%; width:-webkit-calc(100% - 2px); width:calc(100% - 2px);"">
<div style=""padding:16px;""> <a href=""https://www.instagram.com/p/CEUWEF6n-Rw/?utm_source=ig_embed&amp;utm_campaign=loading"" style="" background:#FFFFFF; line-height:0; padding:0 0; text-align:center; text-decoration:none; width:100%;"" target=""_blank""> </p>
<div style="" display: flex; flex-direction: row; align-items: center;"">
<div style=""background-color: #F4F4F4; border-radius: 50%; flex-grow: 0; height: 40px; margin-right: 14px; width: 40px;""></div>
<div style=""display: flex; flex-direction: column; flex-grow: 1; justify-content: center;"">
<div style="" background-color: #F4F4F4; border-radius: 4px; flex-grow: 0; height: 14px; margin-bottom: 6px; width: 100px;""></div>
<div style="" background-color: #F4F4F4; border-radius: 4px; flex-grow: 0; height: 14px; width: 60px;""></div>
</div>
</div>
<div style=""padding: 19% 0;""></div>
<div style=""display:block; height:50px; margin:0 auto 12px; width:50px;""><svg width=""50px"" height=""50px"" viewBox=""0 0 60 60"" version=""1.1"" xmlns=""https://www.w3.org/2000/svg"" xmlns:xlink=""https://www.w3.org/1999/xlink""><g stroke=""none"" stroke-width=""1"" fill=""none"" fill-rule=""evenodd""><g transform=""translate(-511.000000, -20.000000)"" fill=""#000000""><g><path d=""M556.869,30.41 C554.814,30.41 553.148,32.076 553.148,34.131 C553.148,36.186 554.814,37.852 556.869,37.852 C558.924,37.852 560.59,36.186 560.59,34.131 C560.59,32.076 558.924,30.41 556.869,30.41 M541,60.657 C535.114,60.657 530.342,55.887 530.342,50 C530.342,44.114 535.114,39.342 541,39.342 C546.887,39.342 551.658,44.114 551.658,50 C551.658,55.887 546.887,60.657 541,60.657 M541,33.886 C532.1,33.886 524.886,41.1 524.886,50 C524.886,58.899 532.1,66.113 541,66.113 C549.9,66.113 557.115,58.899 557.115,50 C557.115,41.1 549.9,33.886 541,33.886 M565.378,62.101 C565.244,65.022 564.756,66.606 564.346,67.663 C563.803,69.06 563.154,70.057 562.106,71.106 C561.058,72.155 560.06,72.803 558.662,73.347 C557.607,73.757 556.021,74.244 553.102,74.378 C549.944,74.521 548.997,74.552 541,74.552 C533.003,74.552 532.056,74.521 528.898,74.378 C525.979,74.244 524.393,73.757 523.338,73.347 C521.94,72.803 520.942,72.155 519.894,71.106 C518.846,70.057 518.197,69.06 517.654,67.663 C517.244,66.606 516.755,65.022 516.623,62.101 C516.479,58.943 516.448,57.996 516.448,50 C516.448,42.003 516.479,41.056 516.623,37.899 C516.755,34.978 517.244,33.391 517.654,32.338 C518.197,30.938 518.846,29.942 519.894,28.894 C520.942,27.846 521.94,27.196 523.338,26.654 C524.393,26.244 525.979,25.756 528.898,25.623 C532.057,25.479 533.004,25.448 541,25.448 C548.997,25.448 549.943,25.479 553.102,25.623 C556.021,25.756 557.607,26.244 558.662,26.654 C560.06,27.196 561.058,27.846 562.106,28.894 C563.154,29.942 563.803,30.938 564.346,32.338 C564.756,33.391 565.244,34.978 565.378,37.899 C565.522,41.056 565.552,42.003 565.552,50 C565.552,57.996 565.522,58.943 565.378,62.101 M570.82,37.631 C570.674,34.438 570.167,32.258 569.425,30.349 C568.659,28.377 567.633,26.702 565.965,25.035 C564.297,23.368 562.623,22.342 560.652,21.575 C558.743,20.834 556.562,20.326 553.369,20.18 C550.169,20.033 549.148,20 541,20 C532.853,20 531.831,20.033 528.631,20.18 C525.438,20.326 523.257,20.834 521.349,21.575 C519.376,22.342 517.703,23.368 516.035,25.035 C514.368,26.702 513.342,28.377 512.574,30.349 C511.834,32.258 511.326,34.438 511.181,37.631 C511.035,40.831 511,41.851 511,50 C511,58.147 511.035,59.17 511.181,62.369 C511.326,65.562 511.834,67.743 512.574,69.651 C513.342,71.625 514.368,73.296 516.035,74.965 C517.703,76.634 519.376,77.658 521.349,78.425 C523.257,79.167 525.438,79.673 528.631,79.82 C531.831,79.965 532.853,80.001 541,80.001 C549.148,80.001 550.169,79.965 553.369,79.82 C556.562,79.673 558.743,79.167 560.652,78.425 C562.623,77.658 564.297,76.634 565.965,74.965 C567.633,73.296 568.659,71.625 569.425,69.651 C570.167,67.743 570.674,65.562 570.82,62.369 C570.966,59.17 571,58.147 571,50 C571,41.851 570.966,40.831 570.82,37.631""></path></g></g></g></svg></div>
<div style=""padding-top: 8px;"">
<div style="" color:#3897f0; font-family:Arial,sans-serif; font-size:14px; font-style:normal; font-weight:550; line-height:18px;""> View this post on Instagram</div>
</div>
<div style=""padding: 12.5% 0;""></div>
<div style=""display: flex; flex-direction: row; margin-bottom: 14px; align-items: center;"">
<div>
<div style=""background-color: #F4F4F4; border-radius: 50%; height: 12.5px; width: 12.5px; transform: translateX(0px) translateY(7px);""></div>
<div style=""background-color: #F4F4F4; height: 12.5px; transform: rotate(-45deg) translateX(3px) translateY(1px); width: 12.5px; flex-grow: 0; margin-right: 14px; margin-left: 2px;""></div>
<div style=""background-color: #F4F4F4; border-radius: 50%; height: 12.5px; width: 12.5px; transform: translateX(9px) translateY(-18px);""></div>
</div>
<div style=""margin-left: 8px;"">
<div style="" background-color: #F4F4F4; border-radius: 50%; flex-grow: 0; height: 20px; width: 20px;""></div>
<div style="" width: 0; height: 0; border-top: 2px solid transparent; border-left: 6px solid #f4f4f4; border-bottom: 2px solid transparent; transform: translateX(16px) translateY(-4px) rotate(30deg)""></div>
</div>
<div style=""margin-left: auto;"">
<div style="" width: 0px; border-top: 8px solid #F4F4F4; border-right: 8px solid transparent; transform: translateY(16px);""></div>
<div style="" background-color: #F4F4F4; flex-grow: 0; height: 12px; width: 16px; transform: translateY(-4px);""></div>
<div style="" width: 0; height: 0; border-top: 8px solid #F4F4F4; border-left: 8px solid transparent; transform: translateY(-4px) translateX(8px);""></div>
</div>
</div>
<p></a> </p>
<p style="" margin:8px 0 0 0; padding:0 4px;""> <a href=""https://www.instagram.com/p/CEUWEF6n-Rw/?utm_source=ig_embed&amp;utm_campaign=loading"" style="" color:#000; font-family:Arial,sans-serif; font-size:14px; font-style:normal; font-weight:normal; line-height:17px; text-decoration:none; word-wrap:break-word;"" target=""_blank"">Merrëm me te mira ose lejëm rehat 💆🏻‍♀️</a></p>
<p style="" color:#c9c8cd; font-family:Arial,sans-serif; font-size:14px; line-height:17px; margin-bottom:0; margin-top:8px; overflow:hidden; padding:8px 0 7px; text-align:center; text-overflow:ellipsis; white-space:nowrap;"">A post shared by <a href=""https://www.instagram.com/enca/?utm_source=ig_embed&amp;utm_campaign=loading"" style="" color:#c9c8cd; font-family:Arial,sans-serif; font-size:14px; font-style:normal; font-weight:normal; line-height:17px;"" target=""_blank""> ENCA</a> (@enca) on <time style="" font-family:Arial,sans-serif; font-size:14px; line-height:17px;"" datetime=""2020-08-25T15:48:39+00:00"">Aug 25, 2020 at 8:48am PDT</time></p>
</div>
</blockquote>
<p><script async src=""//www.instagram.com/embed.js""></script></p>
",2020-08-25T19:29:04,"Enca duket atraktive, edhe kësaj radhe në fokus të veçantë vuri gjoksin"
17,893.0,"[12, 21]","<p>Sëmundja zakonisht prek fëmijët nën pesë vjeç dhe nganjëherë çon në paralizë të pakthyeshme.</p>
<p>Ajo mund të jetë fatale kur preken organet e frymëmarrjes.</p>
<p>Njëzetepesë vjet më parë, mijëra fëmijë në Afrikë janë paralizuar nga poliomeliti.</p>
<p>Nigeria ka qenë vendi i fundit afrikan që është shpallur i pastër nga sëmundja.</p>
<p>Më pak se një dekadë më parë, atje janë regjistruar më shumë se gjysma e të gjitha rasteve globale.</p>
<p>Poliomeliti tani është i pranishëm vetëm në Afganistan dhe Pakistan.</p>
<p>Kurë për të nuk ka, por vaksina e poliomelitit i mbron fëmijët për gjithë jetën.</p>
<p>Më shumë se 95% e popullsisë së Afrikës tani është e imunizuar.</p>
<p>Ky edhe ka qenë një nga kushtet që ka vendosur Komisioni Rajonal i Certifikimit në Afrikë përpara se ta shpallte kontinentin të pastër nga poliomeliti. /REL</p>
",2020-08-25T19:24:52,Afrika shpallet e pastër nga poliomeliti
18,903.0,"[22, 26]","<p>Hulumtimi më i ri, I bërë nga një grup studiuesish nga Unviersiteti Edith Cowan në Australi, tregon se perimet kryesore jeshile janë shumë të rëndësishme, posaqërisht për shëndetin e enëve të gjakut dhe zemrës.</p>
<p>Në këto perime jashtëzakonisht të shëndetshme përfshihen sallatat e gjelbra, brokoli dhe lulelakra.</p>
<p>Studiuesit vëzhguan një grup prej 684 grave të moshuar, mosha mesatare e të cilave ishte 75 vjeç. Duke përdorur një pyetësor rreth ushqyerjes së tyre, gratë raportuan se sa perime konsumonin gjatë 12 muajve të fundit, duke u përqëndruar se sa shpesh hanin brokoli, lakër të gjelbër dhe lulelakër.</p>
<p>Rezultatet treguan se gratë qe hanin më shumë nga këto perime, kishin shumë më pak arterie të bllokuara dhe probleme me zemër, në krahasim me ato që nuk kishin konsumuar këto perime.</p>
<p>Sipas analizave, personat që hanë më shumë se 45n gramë në ditë të perimeve, kishin 46% më pak shanse të preken nga kalcifikimi I arterieve dhe problemet me zemër. /Gazeta Express</p>
",2020-08-25T19:13:04,"“Mbreti i perimeve”, ky ushqim ju shpëton nga sëmundjet e zemrës"
19,900.0,"[12, 27]","<p>Kjo parti, vdekjen e Shehdadit e ka cilësuar humbje për gazetarinë dhe Komunën e Gjakovës.</p>
<p>“Kësaj radhe na tronditi lajmi për ndarjen nga jeta të gazetarit, publicistit dhe zyrtarit komunal Kastriot Shehdadi. Me Kastriotin bashkëpunuam për gjatë 4 viteve të qeverisjes në Gjakovë. Për Kastriotin nuk kishte rëndësi partia politike, ose kush e ka pushtetin. Ai gjithmonë përpiqej të ishte në krye të detyrës, ku me qetësinë që e karakterizonte dhe me aftësitë profesionale përmbushte përgjegjësinë që kishte”, thuhet në njoftimin e Alternativës.</p>
<p>“Kastrioti adhuronte fjalën e lirë, e mbi të gjitha fjalën e shkruar shqip. Kastrioti pasuronte paraqitjet publike dhe zyrtare, me fjalime, lajme dhe njohuri të shumta që kishte. Humbja e Kastriotit është humbje për gazetarinë, zyrën për Informim të Komunës së Gjakovës dhe mbarë Gjakovën. Ngushëllime të sinqerta familjes Shehdadi, miqve dhe bashkëpunëtorëve”, përfundon njoftimi i tyre.</p>
<p>Shkaqet e vdekjes se Kastriot Shehdadit nuk janë bërë të ditura, ndërsa për të ndjerin kanë shkruar dedikime edhe shumë persona që e njohën.</p>
",2020-08-25T19:10:31,"Vdes gazetari kosovar, Kastriot Shehdadi"
20,878.0,"[14, 15, 16]","<p>Gjashtë herë fituesi i Topit të Artë, nuk e sheh veten më brenda projektit të Barcelonës, duke kërkuar largimin.</p>
<p>TyC Sport njofton se Lionel Messi tashmë i ka komunikuar lajmin skuadrës së Barcelonës, duke i bërë të ditur se dëshira e tij është të largohet.</p>
<p>Messi do të përdorë klauzolën në kontratën e tij, i i mundëson të përfundojë në mënyrë të njëanshme bashkëpunimin në fund të çdo sezonit.</p>
<p>E ardhmja e Messit mund të jetë në Serie A apo Premierligë, ku po kërkohet nga Inter dhe Manchester City.<strong>/Lajmi.net/</strong></p>
",2020-08-25T19:10:23,Messi njofton Barcelonën se dëshiron të largohet
21,903.0,"[91, 98]","<p>Arsyeja e gërvishtjes, siç raportojnë mediet britanike, ishte sepse pronari i makinës ia kishte spërkatur në shi qenin, transmeton lajmi.net.</p>
<p>Momentin e gërvishtjes e kishin kapur kamerat e sigurisë jashtë shtëpisë së pronarit. Ngjarja mësohet të ketë ndodhur në Surrey të Britanisë.</p>
<p>Ndiqeni videon e mëposhtme për të kuptuar më shumë. <strong>/Lajmi.net/</strong></p>
<p><iframe id=""molvideoplayer"" title=""MailOnline Embed Player"" src=""https://www.dailymail.co.uk/embed/video/2235446.html"" width=""698"" height=""573"" frameborder=""0"" scrolling=""no"" allowfullscreen=""allowfullscreen""></iframe></p>
",2020-08-25T19:06:51,"Ia spërkati qenin me Porsche, pronari i kafshës ia gërvisht veturën 100 mijë euroshe"
22,900.0,"[12, 27]","<p>Më 14 shkurt të këtij  viti është bërë kërkesa për caktimin e gjyqtarit të procedurës paraprake në Dhomat e Specializuara të Gjykatës Speciale dhe dhjetë ditë më vonë, aktakuza i është dorëzuar gjyqtarit francez, Nikola Giju.</p>
<p>Në bazë të kësaj, i bie që më 24 gusht, pra dje edhe ka përfunduar afati prej gjashtë muajsh në bazë të rregullores për ngritjen e aktakuzës dhe publikimin e saj.</p>
<p>Mirëpo pavarësisht se ka kaluar ky afat, akoma nuk është publikuar asnjë aktakuzë.</p>
<p>Angela Griep, zëdhënëse e Dhomave të Specializuara të Gjykatës Speciale, i ka thënë lajmi.net, se akoma nuk është publikuar asnjë aktakuzë dhe derisa të mos publikohet ajo mbetet konfidenciale dhe nuk dihet se kur do të publikohet.</p>
<p>“Deri më tani asnjë aktakuzë nuk është bërë publike, dhe derisa aktakuza të bëhet publike ajo mbetet konfidenciale, së bashku me procedurat që lidhen me shqyrtimin e saj. Prandaj, nuk jam në gjendje t&#8217;ju them nëse një aktakuzë është konfirmuar, as nuk mund të them saktësisht kur kjo mund të ndodhë”, ka thënë Greip për lajmi.net.</p>
<p>Griep ka bërë të ditur për lajmi.net, se pavarësisht se gjykatësi i procedurës paraprake ka deri në gjashtë muaj kohë për publikimin e aktakuzave, sipas saj, mospublikimi i tyre mund të bëhet me kërkesë të gjyqtarit të procedurës paraprake për shkak të sigurisë dhe se një gjë të tillë e parasheh edhe rregullorja.</p>
<p>“Edhe pse gjykatësi i procedurës paraprake ka deri në gjashtë muaj për të shqyrtuar një aktakuzë, edhe nëse një aktakuzë konfirmohet, Rregullorja e Procedurës dhe Provat parashikojnë një numër skenarësh që mund të rezultojnë që një aktakuzë e konfirmuar të bëhet publike më vonë se gjashtë muajt pas paraqitjes së tij. Për shembull, Rregulla 88 parashikon që Gjykatësi paraprak mund të urdhërojë mos zbulimin e përkohshëm të një aktakuze të konfirmuar për arsye sigurie ose të shmangë ndërprerjet e procedurave”, sqaroi Griep.</p>
<p>Por Griep pavarësisht se nuk ka dhënë ndonjë datë, ajo ka thënë se aktakuza mund të konfirmohet kur i akuzuari paraqitet për herë të parë në gjykatë.</p>
<p>“Në çdo rast, një aktakuzë e konfirmuar do të bëhet publike jo më vonë se paraqitja fillestare e të Akuzuarit para Gjykatës”, theksoi Griep për lajmi.net.</p>
<p>Theksojmë se gjatë ditës së djeshme deputeti i Kuvendit të Kosovës, Haxhi Shala është ftuar nga Gjykata Speciale në cilësinë e të dyshuarit dhe duhet të paraqitet pranë gjykatës më 8 shtator.</p>
<p>Ndërkaq gjatë ditës së sotme është ftuar nga Gjykata Speciale edhe ish-luftëtari i UÇK-së, Eset Ujkani, por që nuk dihet në çfarë cilësie. <strong>/Lajmi.net/</strong></p>
<p><a href=""https://lajmi.net/kalojne-gjashte-muaj-nga-aktakuzat-e-para-specialja-fsheh-vendimin-per-to/v-101/"" rel=""attachment wp-att-102215619""><img class=""alignnone size-full wp-image-102215619"" src=""https://lajmi.net/wp-content/uploads/2020/08/v-3.jpg"" alt="""" width=""790"" height=""771"" srcset=""https://lajmi.net/wp-content/uploads/2020/08/v-3.jpg 790w, https://lajmi.net/wp-content/uploads/2020/08/v-3-300x293.jpg 300w, https://lajmi.net/wp-content/uploads/2020/08/v-3-768x750.jpg 768w"" sizes=""(max-width: 790px) 100vw, 790px"" /></a> <a href=""https://lajmi.net/kalojne-gjashte-muaj-nga-aktakuzat-e-para-specialja-fsheh-vendimin-per-to/v1-32/"" rel=""attachment wp-att-102215620""><img class=""alignnone size-full wp-image-102215620"" src=""https://lajmi.net/wp-content/uploads/2020/08/v1-1.jpg"" alt="""" width=""790"" height=""581"" srcset=""https://lajmi.net/wp-content/uploads/2020/08/v1-1.jpg 790w, https://lajmi.net/wp-content/uploads/2020/08/v1-1-300x221.jpg 300w, https://lajmi.net/wp-content/uploads/2020/08/v1-1-768x565.jpg 768w"" sizes=""(max-width: 790px) 100vw, 790px"" /></a> <a href=""https://lajmi.net/kalojne-gjashte-muaj-nga-aktakuzat-e-para-specialja-fsheh-vendimin-per-to/v2-24/"" rel=""attachment wp-att-102215621""><img class=""alignnone size-full wp-image-102215621"" src=""https://lajmi.net/wp-content/uploads/2020/08/v2.jpg"" alt="""" width=""794"" height=""542"" srcset=""https://lajmi.net/wp-content/uploads/2020/08/v2.jpg 794w, https://lajmi.net/wp-content/uploads/2020/08/v2-300x205.jpg 300w, https://lajmi.net/wp-content/uploads/2020/08/v2-768x524.jpg 768w, https://lajmi.net/wp-content/uploads/2020/08/v2-206x141.jpg 206w, https://lajmi.net/wp-content/uploads/2020/08/v2-200x137.jpg 200w, https://lajmi.net/wp-content/uploads/2020/08/v2-318x218.jpg 318w, https://lajmi.net/wp-content/uploads/2020/08/v2-260x178.jpg 260w, https://lajmi.net/wp-content/uploads/2020/08/v2-130x90.jpg 130w"" sizes=""(max-width: 794px) 100vw, 794px"" /></a> <a href=""https://lajmi.net/kalojne-gjashte-muaj-nga-aktakuzat-e-para-specialja-fsheh-vendimin-per-to/v3-22/"" rel=""attachment wp-att-102215622""><img class=""alignnone size-full wp-image-102215622"" src=""https://lajmi.net/wp-content/uploads/2020/08/v3.jpg"" alt="""" width=""789"" height=""665"" srcset=""https://lajmi.net/wp-content/uploads/2020/08/v3.jpg 789w, https://lajmi.net/wp-content/uploads/2020/08/v3-300x253.jpg 300w, https://lajmi.net/wp-content/uploads/2020/08/v3-768x647.jpg 768w"" sizes=""(max-width: 789px) 100vw, 789px"" /></a></p>
",2020-08-25T19:05:41,"Kalojnë gjashtë muaj nga aktakuzat e para, Specialja &#8220;fsheh&#8221; vendimin për to"
